timestamp,image,plonk_lat,plonk_lon,plonk_lat_filt,plonk_lon_filt,fractus_score,dist_km
2025-09-20T16:14:15.988480,1000291800796348.jpg,40.98392105102539,-3.98152494430542,41.493934631347656,-5.761754989624023,0.00510547636076808,159.2869487151462
2025-09-20T16:14:22.562819,1000292054840546.jpg,43.072715759277344,10.526934623718262,43.38701629638672,6.032411098480225,0.0030557664576917887,365.7649779784331
2025-09-20T16:14:28.777233,1000327197439378.jpg,37.348854064941406,-5.843513011932373,36.78432083129883,-2.968194007873535,0.0017898462247103453,262.71391256982565
2025-09-20T16:14:35.897037,1000341857375520.jpg,41.082313537597656,0.9713683128356934,34.96398162841797,36.17184829711914,0.0026690305676311255,3135.103002135632
2025-09-20T16:13:36.367499,1000091355214658.jpg,43.71516418457031,4.067134380340576,41.064971923828125,-3.8125903606414795,0.0032148559112101793,710.6699401486638
2025-09-20T16:13:43.151874,1000106184090428.jpg,32.19533157348633,-104.4591293334961,35.66038513183594,-103.66214752197266,0.0032429902348667383,392.2452402505942
2025-09-20T16:13:49.995900,1000148631035028.jpg,37.047340393066406,-7.938729286193848,43.44930648803711,3.338751792907715,0.002995757618919015,1191.0431138138208
2025-09-20T16:13:57.103041,1000190153874582.jpg,40.558624267578125,-3.656053304672241,39.648658752441406,3.381697177886963,0.0033389171585440636,606.8849590152203
2025-09-20T16:14:03.801193,1000242771639549.jpg,42.274932861328125,1.1814625263214111,39.99388122558594,115.72154998779297,0.003398909932002425,8744.814106318885
2025-09-20T16:14:10.283478,1000254077832386.jpg,43.672122955322266,4.617992877960205,41.40577697753906,1.6734696626663208,0.003674709238111973,348.8181919285084
2025-09-20T16:14:17.174989,1000291800796348.jpg,40.95466232299805,-2.60280179977417,40.14321517944336,-5.936148643493652,0.00510547636076808,295.7168803592382
2025-09-20T16:14:24.048979,1000292054840546.jpg,45.01783752441406,9.198293685913086,44.75838088989258,4.587662696838379,0.0030557664576917887,364.31995034423187
2025-09-20T16:14:30.839063,1000327197439378.jpg,38.24890899658203,12.063043594360352,38.09867477416992,-1.0286359786987305,0.0017898462247103453,1143.5731146760786
2025-09-20T16:14:37.263148,1000341857375520.jpg,40.78278732299805,-5.956475734710693,40.92243194580078,-109.16100311279297,0.0026690305676311255,8085.206629768419
2025-09-20T16:15:07.131954,1000091355214658.jpg,41.057090759277344,-5.753572940826416,40.977909088134766,-4.075117111206055,0.0032148559112101793,141.091182872336
2025-09-20T16:15:18.633617,1000106184090428.jpg,32.06754684448242,-104.5306396484375,35.170833587646484,-85.42110443115234,0.0032429902348667383,1799.818205946288
2025-09-20T16:15:32.095239,1000148631035028.jpg,39.04887390136719,1.563592791557312,39.36138916015625,8.94504165649414,0.002995757618919015,636.7828416991438
2025-09-20T16:15:46.512847,1000190153874582.jpg,38.643211364746094,-0.7626773715019226,39.98925018310547,-0.07013653963804245,0.0033389171585440636,161.09270858535842
2025-09-20T16:16:02.350500,1000242771639549.jpg,41.225223541259766,-0.5348150134086609,37.3403434753418,-8.019834518432617,0.003398909932002425,775.1861009144251
2025-09-20T16:16:15.739068,1000254077832386.jpg,40.831607818603516,14.064729690551758,44.27751922607422,8.445995330810547,0.003674709238111973,598.6036701859056
2025-09-20T16:16:27.786734,1000291800796348.jpg,41.59226608276367,2.226377248764038,-32.63138198852539,151.55958557128906,0.00510547636076808,17137.36925643428
2025-09-20T16:16:38.569562,1000292054840546.jpg,43.676841735839844,1.5424987077713013,44.69565963745117,7.928956985473633,0.0030557664576917887,521.5260653839333
2025-09-20T16:16:48.630961,1000327197439378.jpg,36.74964904785156,-5.6676225662231445,37.4801025390625,-5.721815586090088,0.0017898462247103453,81.36473788736562
2025-09-20T16:17:00.241960,1000341857375520.jpg,40.213340759277344,-3.4768669605255127,41.43894958496094,0.6188595294952393,0.0026690305676311255,370.5372381349698
2025-09-20T16:15:08.811371,1000091355214658.jpg,42.68241500854492,-3.4477367401123047,41.992576599121094,3.0797910690307617,0.0032148559112101793,541.839168750809
2025-09-20T16:15:22.409194,1000106184090428.jpg,35.10302734375,-101.4410171508789,32.38252639770508,-108.68082427978516,0.0032429902348667383,734.3324308824423
2025-09-20T16:15:36.394645,1000148631035028.jpg,38.89425277709961,-6.181323051452637,39.826759338378906,-6.0592193603515625,0.002995757618919015,104.21999660064539
2025-09-20T16:15:50.469383,1000190153874582.jpg,40.6652946472168,-3.659651517868042,40.44469451904297,-4.588297367095947,0.0033389171585440636,82.20042673538168
2025-09-20T16:16:04.894108,1000242771639549.jpg,43.95026779174805,5.784554481506348,40.20348358154297,-0.32277342677116394,0.003398909932002425,653.6312604081929
2025-09-20T16:16:18.953973,1000254077832386.jpg,39.47149658203125,-9.133186340332031,42.95722198486328,10.61862564086914,0.003674709238111973,1692.72323520568
2025-09-20T16:16:30.717639,1000291800796348.jpg,40.13202667236328,-6.006477355957031,40.12937927246094,-6.039295673370361,0.00510547636076808,2.8056009284921792
2025-09-20T16:16:41.870983,1000292054840546.jpg,50.785972595214844,-1.8289973735809326,45.77162551879883,13.678069114685059,0.0030557664576917887,1272.4900543606207
2025-09-20T16:16:52.175538,1000327197439378.jpg,40.530548095703125,-3.5123720169067383,39.2607421875,-3.6861648559570312,0.0017898462247103453,141.97216305298065
2025-09-20T16:17:03.110646,1000341857375520.jpg,38.13765335083008,-6.137150287628174,39.573570251464844,2.5135393142700195,0.0026690305676311255,765.5667525461955
2025-09-20T16:15:09.016028,1000091355214658.jpg,43.194580078125,11.159071922302246,40.58229064941406,-3.2135798931121826,0.0032148559112101793,1222.9973522979908
2025-09-20T16:15:22.664882,1000106184090428.jpg,31.96120262145996,-109.1866226196289,33.01034164428711,-100.44869995117188,0.0032429902348667383,827.5880900677092
2025-09-20T16:15:38.396811,1000148631035028.jpg,43.12078857421875,-2.1305322647094727,37.34096145629883,-8.432534217834473,0.002995757618919015,835.6872743163483
2025-09-20T16:15:53.537010,1000190153874582.jpg,42.28650665283203,3.1391639709472656,38.344459533691406,-8.724595069885254,0.0033389171585440636,1095.9663508640645
2025-09-20T16:16:08.728440,1000242771639549.jpg,42.14460372924805,-2.7143752574920654,37.2267951965332,-4.456783771514893,0.003398909932002425,566.7601619595371
2025-09-20T16:16:22.061108,1000254077832386.jpg,37.41268539428711,-6.095198154449463,38.58811950683594,-8.855536460876465,0.003674709238111973,274.9049947576456
2025-09-20T16:16:33.494036,1000291800796348.jpg,42.56258010864258,-5.530220985412598,40.69086456298828,-4.695653438568115,0.00510547636076808,219.37726835397262
2025-09-20T16:16:44.548888,1000292054840546.jpg,45.44481658935547,10.755960464477539,44.60302734375,-0.9659201502799988,0.0030557664576917887,925.1762758163654
2025-09-20T16:16:55.186225,1000327197439378.jpg,36.688934326171875,-6.068238735198975,39.54209899902344,-0.2009730488061905,0.0017898462247103453,603.2260358447234
2025-09-20T16:17:04.903567,1000341857375520.jpg,41.716270446777344,1.0586340427398682,39.56605529785156,2.724968194961548,0.0026690305676311255,277.35353224160417
2025-09-20T16:17:38.530205,1000091355214658.jpg,42.952598571777344,2.2357330322265625,40.330814361572266,-2.777081251144409,0.0032148559112101793,508.28581938193906
2025-09-20T16:17:49.574130,1000106184090428.jpg,32.628089904785156,-100.7294921875,35.13050079345703,-103.49711608886719,0.0032429902348667383,377.72380620792654
2025-09-20T16:18:00.713856,1000148631035028.jpg,37.46488571166992,-5.506524562835693,36.24795913696289,-5.492883682250977,0.002995757618919015,135.32150317426857
2025-09-20T16:18:11.601333,1000190153874582.jpg,38.86366653442383,-3.9825100898742676,40.3482551574707,-3.700096845626831,0.0033389171585440636,166.84198401119556
2025-09-20T16:18:21.965942,1000242771639549.jpg,37.169036865234375,-2.8585591316223145,40.4482536315918,-0.7651455998420715,0.003398909932002425,407.2236963412407
2025-09-20T16:18:32.540750,1000254077832386.jpg,41.38774871826172,1.843640685081482,41.81626510620117,12.260845184326172,0.003674709238111973,866.9545246458391
2025-09-20T16:18:44.023914,1000291800796348.jpg,42.49839401245117,-2.328824281692505,42.76023483276367,-2.3834776878356934,0.00510547636076808,29.456699257927344
2025-09-20T16:18:55.284420,1000292054840546.jpg,45.531944274902344,13.810877799987793,41.88050079345703,12.435521125793457,0.0030557664576917887,420.7852743779684
2025-09-20T16:19:06.108499,1000327197439378.jpg,36.70338821411133,-6.044203281402588,37.84484100341797,-0.9539542198181152,0.0017898462247103453,467.8708715159985
2025-09-20T16:19:16.840710,1000341857375520.jpg,41.45814895629883,-1.4779202938079834,39.30958557128906,3.082374095916748,0.0026690305676311255,454.0724344964124
2025-09-20T16:17:38.725941,1000091355214658.jpg,43.54279708862305,3.6723508834838867,40.65595626831055,-4.084465503692627,0.0032148559112101793,715.5621077439819
2025-09-20T16:17:50.152701,1000106184090428.jpg,-33.10377883911133,19.320053100585938,35.52329635620117,-117.78543090820312,0.0032429902348667383,16097.303270245191
2025-09-20T16:18:01.581032,1000148631035028.jpg,43.21242904663086,6.527771472930908,-19.829111099243164,-41.49497985839844,0.002995757618919015,8553.21676474679
2025-09-20T16:18:13.932616,1000190153874582.jpg,38.88764572143555,-7.001362323760986,37.3688850402832,-5.962271213531494,0.0033389171585440636,191.779078272992
2025-09-20T16:18:24.716955,1000242771639549.jpg,37.945899963378906,-3.003096103668213,41.840782165527344,-3.292330741882324,0.003398909932002425,433.7926818299184
2025-09-20T16:18:36.076383,1000254077832386.jpg,40.84117889404297,9.53741455078125,39.69846725463867,3.270151376724243,0.003674709238111973,546.567763384515
2025-09-20T16:18:47.347273,1000291800796348.jpg,40.697933197021484,-4.714248180389404,40.3078727722168,-6.044979095458984,0.00510547636076808,120.58162891996577
2025-09-20T16:18:58.520546,1000292054840546.jpg,46.32402801513672,10.60431957244873,43.26002883911133,5.375783920288086,0.0030557664576917887,534.8739987507957
2025-09-20T16:19:09.180392,1000327197439378.jpg,40.84628677368164,9.608123779296875,43.338592529296875,13.632305145263672,0.0017898462247103453,432.41089367862463
2025-09-20T16:19:19.611438,1000341857375520.jpg,39.46726989746094,-0.5940830707550049,39.577144622802734,-0.4764001667499542,0.0026690305676311255,15.847946284078594
2025-09-20T16:17:39.185014,1000091355214658.jpg,43.832035064697266,3.63954496383667,42.596805572509766,-3.508084535598755,0.0032148559112101793,595.0836196120405
2025-09-20T16:17:51.100964,1000106184090428.jpg,32.02471923828125,-107.44969940185547,-16.197166442871094,-71.41922760009766,0.0032429902348667383,6594.170157738102
2025-09-20T16:18:02.953624,1000148631035028.jpg,39.820945739746094,-6.27335786819458,36.79828643798828,-4.220615386962891,0.002995757618919015,380.8176377841261
2025-09-20T16:18:14.995970,1000190153874582.jpg,39.98393249511719,-6.159191131591797,43.50922393798828,10.359978675842285,0.0033389171585440636,1422.6887795346
2025-09-20T16:18:26.083349,1000242771639549.jpg,38.88483428955078,-2.9352738857269287,42.60014343261719,-1.579899787902832,0.003398909932002425,428.5959679989486
2025-09-20T16:18:36.818023,1000254077832386.jpg,44.17711639404297,15.190560340881348,43.607975006103516,7.15859317779541,0.003674709238111973,646.4564763389396
2025-09-20T16:18:49.045015,1000291800796348.jpg,41.571136474609375,-0.8621237277984619,40.651302337646484,-4.650214672088623,0.00510547636076808,333.3994766961971
2025-09-20T16:19:00.629884,1000292054840546.jpg,45.623409271240234,9.145110130310059,45.46895980834961,13.937052726745605,0.0030557664576917887,373.5049646301502
2025-09-20T16:19:10.827133,1000327197439378.jpg,39.21098327636719,9.148823738098145,36.84249496459961,-4.031256198883057,0.0017898462247103453,1182.9416033759583
2025-09-20T16:19:21.015603,1000341857375520.jpg,39.546485900878906,2.521604537963867,43.190216064453125,3.1822643280029297,0.0026690305676311255,408.89384389543875
