image,lat_plonk,lon_plonk,lat_fractus,lon_fractus,distance_km
4017787218269114.jpg,89.71955108642578,0.9240835309028625,89.71955108642578,0.9240835309028625,0.0
2720067054950506.jpg,0.42757076025009155,0.842803955078125,0.42757076025009155,0.842803955078125,0.0
2777919389092456.jpg,89.77059936523438,0.9975988268852234,89.77059936523438,0.9975988268852234,0.0
2100312196787449.jpg,0.07162410020828247,0.7359031438827515,0.07162410020828247,0.7359031438827515,0.0
4117162741655420.jpg,89.90309143066406,1.2232294082641602,89.90309143066406,1.2232294082641602,0.0
2672227439735259.jpg,89.72317504882812,1.0869734287261963,89.72317504882812,1.0869734287261963,0.0
4067273879985813.jpg,0.2418435961008072,0.7870154976844788,0.2418435961008072,0.7870154976844788,0.0
4236153679802763.jpg,89.87136840820312,1.1083712577819824,89.87136840820312,1.1083712577819824,0.0
2160286287446574.jpg,89.98929595947266,0.37671154737472534,89.98929595947266,0.37671154737472534,0.0
2884270138557203.jpg,0.12511500716209412,1.0318231582641602,0.12511500716209412,1.0318231582641602,0.0
4280920875308729.jpg,0.1417582780122757,1.310640811920166,0.1417582780122757,1.310640811920166,0.0
2848173998767620.jpg,0.18121740221977234,0.835151195526123,0.18121740221977234,0.835151195526123,0.0
4065111643553626.jpg,89.95726013183594,0.8191198110580444,89.95726013183594,0.8191198110580444,0.0
3963486670355578.jpg,89.94359588623047,1.139875888824463,89.94359588623047,1.139875888824463,0.0
4451964174896674.jpg,0.081297367811203,0.6935320496559143,0.081297367811203,0.6935320496559143,0.0
2790325207886667.jpg,89.6875991821289,0.8738718628883362,89.6875991821289,0.8738718628883362,0.0
2800044553659011.jpg,89.97572326660156,1.1785528659820557,89.97572326660156,1.1785528659820557,0.0
2942933095987886.jpg,89.72606658935547,0.6696369647979736,89.72606658935547,0.6696369647979736,0.0
4058827324140510.jpg,0.16676181554794312,0.9581470489501953,0.16676181554794312,0.9581470489501953,0.0
5118601541487384.jpg,89.72199249267578,0.9125266075134277,89.72199249267578,0.9125266075134277,0.0
4080019848730032.jpg,89.81649780273438,1.3111395835876465,89.81649780273438,1.3111395835876465,0.0
1576384452753856.jpg,89.9216537475586,0.7958649396896362,89.9216537475586,0.7958649396896362,0.0
4025039127617851.jpg,0.09485393762588501,1.11930513381958,0.09485393762588501,1.11930513381958,0.0
3976810812373325.jpg,0.36002087593078613,1.5244193077087402,0.36002087593078613,1.5244193077087402,0.0
4130149133736808.jpg,0.022267192602157593,0.7390950918197632,0.022267192602157593,0.7390950918197632,0.0
3977623252352411.jpg,0.10495328903198242,0.661597728729248,0.10495328903198242,0.661597728729248,0.0
3972432512837702.jpg,89.956298828125,1.1965124607086182,89.956298828125,1.1965124607086182,0.0
2584838881820823.jpg,89.88300323486328,0.9819839596748352,89.88300323486328,0.9819839596748352,0.0
4031225980278565.jpg,89.7579345703125,1.2588428258895874,89.7579345703125,1.2588428258895874,0.0
3066246706945805.jpg,89.85172271728516,0.7474863529205322,89.85172271728516,0.7474863529205322,0.0
2937549343196471.jpg,0.2895181477069855,1.6418533325195312,0.2895181477069855,1.6418533325195312,0.0
2966932880293097.jpg,89.82608032226562,0.6704813241958618,89.82608032226562,0.6704813241958618,0.0
4194802960569767.jpg,89.64508056640625,0.9657632112503052,89.64508056640625,0.9657632112503052,0.0
2544111552379582.jpg,89.92686462402344,0.8204008340835571,89.92686462402344,0.8204008340835571,0.0
4596017827080599.jpg,89.68875122070312,1.104738712310791,89.68875122070312,1.104738712310791,0.0
4015718558451405.jpg,0.04057671129703522,0.6351298689842224,0.04057671129703522,0.6351298689842224,0.0
4071834989545485.jpg,0.2981858551502228,1.1585652828216553,0.2981858551502228,1.1585652828216553,0.0
4297098280300769.jpg,89.94133758544922,0.5864303112030029,89.94133758544922,0.5864303112030029,0.0
3968421289919812.jpg,0.015607699751853943,0.9885931015014648,0.015607699751853943,0.9885931015014648,0.0
1646041652248968.jpg,0.12230014055967331,0.8614962100982666,0.12230014055967331,0.8614962100982666,0.0
2681353392155167.jpg,89.97929382324219,0.7139302492141724,89.97929382324219,0.7139302492141724,0.0
3783354821775019.jpg,89.60511016845703,1.1103228330612183,89.60511016845703,1.1103228330612183,0.0
2990331467867776.jpg,0.14150363206863403,1.4426288604736328,0.14150363206863403,1.4426288604736328,0.0
4218011968257424.jpg,0.3461828827857971,1.2333948612213135,0.3461828827857971,1.2333948612213135,0.0
4015722188489458.jpg,89.85673522949219,0.9232722520828247,89.85673522949219,0.9232722520828247,0.0
1896995450449205.jpg,89.52999877929688,1.1911170482635498,89.52999877929688,1.1911170482635498,0.0
4032425296848287.jpg,89.6380386352539,0.8581687211990356,89.6380386352539,0.8581687211990356,0.0
4052935081453375.jpg,0.010824397206306458,1.1841788291931152,0.010824397206306458,1.1841788291931152,0.0
1885885748238100.jpg,89.90421295166016,1.3568687438964844,89.90421295166016,1.3568687438964844,0.0
2951151461875758.jpg,89.5780029296875,0.797163724899292,89.5780029296875,0.797163724899292,0.0
4047018388697791.jpg,0.1136740893125534,0.8889272809028625,0.1136740893125534,0.8889272809028625,0.0
1666200270235683.jpg,0.14431089162826538,1.2067351341247559,0.14431089162826538,1.2067351341247559,0.0
2364574527005959.jpg,89.79792785644531,0.8694342374801636,89.79792785644531,0.8694342374801636,0.0
4404952196183657.jpg,0.10762587189674377,1.2961266040802002,0.10762587189674377,1.2961266040802002,0.0
2862609467197200.jpg,89.89102935791016,1.3383045196533203,89.89102935791016,1.3383045196533203,0.0
2776337576010360.jpg,0.07536826282739639,1.0422612428665161,0.07536826282739639,1.0422612428665161,0.0
