filename,lat,lon
2584838881820823.jpg,43.293949366271,5.5706174797386
2985192255137454.jpg,43.281171938528,5.5839821404372
4017787218269114.jpg,43.258211853591,5.5923833858966
1909890569175788.jpg,43.288069632839,5.5565874231167
2900096103542558.jpg,43.26709555656,5.5892310040139
1662023647317191.jpg,43.260177701574,5.590528255728
2800044553659011.jpg,43.295428063539,5.5897326509675
2942622436008388.jpg,43.296348128958,5.6343009547831
3999840513404588.jpg,43.257746997721,5.5923809774566
3016329155266420.jpg,43.296164628054,5.5904706768622
3031867690384037.jpg,43.295955777098,5.5927618737792
4231193753577752.jpg,43.292701291809,5.6399378754731
2832568053534425.jpg,43.257314117054,5.592622955361
1635833049949274.jpg,43.297940536565,5.5898988224989
1646041652248968.jpg,43.311638299787,5.5916820849052
2922331021420189.jpg,43.312112863613,5.59162125976
2892185101048309.jpg,43.258639642943,5.5911727821861
3066246706945805.jpg,43.257093146347,5.5918149252673
1654035351455092.jpg,43.291643554741,5.5892011320285
1516647095340950.jpg,43.30061921736,5.5906426118689
1690597341330647.jpg,43.291983299417,5.5938427419815
2960491484274557.jpg,43.32032947924,5.5928534450576
3982675661808129.jpg,43.293651520849,5.6377533221158
2871121799814203.jpg,43.320969552025,5.5939685445652
4120044998056319.jpg,43.298315378478,5.5973607169489
1896995450449205.jpg,43.324198704749,5.5987398770455
1885885748238100.jpg,43.323792653659,5.5982508468335
4073329136118843.jpg,43.323619911823,5.5981476640907
2966527276924912.jpg,43.287328389313,5.6015402319977
2780308265446769.jpg,43.327324085091,5.6006617632623
4104118122967270.jpg,43.280005075734,5.6159528870024
2517201438426269.jpg,43.327106275001,5.600492804638
2848173998767620.jpg,43.323144522078,5.5966493682423
2874540396142246.jpg,43.326918918939,5.6003229748399
2937549343196471.jpg,43.319650976808,5.5943952633579
2829324500729796.jpg,43.324570222434,5.5977274748949
5489534437755184.jpg,43.284254089553,5.6015582141265
1934332690057583.jpg,43.259770623135,5.571595467712
4367785073240987.jpg,43.286420867944,5.6016698181278
4215833091773350.jpg,43.321890084058,5.5951235163016
1938276519657532.jpg,43.326660629202,5.5997687020262
4031225980278565.jpg,43.260970498781,5.5740137358868
5557021077704760.jpg,43.328575519959,5.6015691931944
4065334903532390.jpg,43.298207714484,5.5983716688611
2862609467197200.jpg,43.322213976253,5.5945444786072
4367477873284815.jpg,43.253732882825,5.5949425020029
2806885019623033.jpg,43.336042702881,5.6010825060229
1878037435704650.jpg,43.261184583056,5.5745905232734
2884270138557203.jpg,43.259747889235,5.5715527371451
2011807928982671.jpg,43.289253754632,5.5986854656259
1569807043214935.jpg,43.294571775807,5.572669412533
2558800124429855.jpg,43.313061888083,5.5837824454722
2990331467867776.jpg,43.259946514539,5.5719317382219
2808482902746526.jpg,43.258060824131,5.5688286834532
1954929724682673.jpg,43.338654636448,5.6084244606741
4065456633545676.jpg,43.337408049739,5.6076937527526
2964219980568872.jpg,43.257035232108,5.5673562913924
4047018388697791.jpg,43.286795111514,5.566101004418
4140691752678287.jpg,43.338082941369,5.6011862364792
4036738199695485.jpg,43.27271796054,5.6408987553076
2793322944312115.jpg,43.29399192656,5.6368354988976
1603598383164830.jpg,43.259881612731,5.5718068232468
2536070816699770.jpg,43.275596425547,5.635601831349
2892561541008378.jpg,43.273641189337,5.638262036659
2856387054676572.jpg,43.28047495227,5.6285675288071
4071834989545485.jpg,43.283886814231,5.5850858349221
4058827324140510.jpg,43.285801677933,5.585972572179
3977623252352411.jpg,43.283785614374,5.6218683549513
4169724069745371.jpg,43.288372857494,5.6237944001039
1916264591864929.jpg,43.289079684793,5.624854352716
1987896811366199.jpg,43.28891727187,5.6248898794828
4053851137991579.jpg,43.279303053939,5.6119792511237
3944948572219079.jpg,43.29416057161,5.5638486458246
4065111643553626.jpg,43.29355398652,5.5633757842073
3968421289919812.jpg,43.273811238264,5.637738445253
2076356482504045.jpg,43.295524178745,5.5655676399443
4025039127617851.jpg,43.308152530215,5.5927482351705
3980890455332988.jpg,43.321740925698,5.5949051017003
4463904736970555.jpg,43.284014337859,5.5476486921483
3944859845568768.jpg,43.277247083258,5.6218750647935
4120486831306504.jpg,43.27413896455,5.6360479624256
4062594090471685.jpg,43.286254198486,5.6247238662959
4236153679802763.jpg,43.286864844621,5.5664040025382
4067273879985813.jpg,43.301522095525,5.5660941949491
1938883882916224.jpg,43.282946596314,5.5847080680804
3967207120065943.jpg,43.287343151282,5.5099102220436
4519112498118733.jpg,43.291970895695,5.6417842412719
4432991993386913.jpg,43.297909063947,5.5886874238237
4267291846622543.jpg,43.269231777119,5.6471343974082
4562823220396002.jpg,43.341447347018,5.6100023388443
4455357477826000.jpg,43.257938491894,5.5919280646934
1914557295386849.jpg,43.344443726327,5.612869419029
4451964174896674.jpg,43.28719707589,5.6229419540567
4015722188489458.jpg,43.26023880296,5.5917261280463
1938156419666376.jpg,43.268535847324,5.6479292793185
4226887887342869.jpg,43.255359082964,5.5901315961334
1916506805170011.jpg,43.284865622061,5.5502929603125
1910407295800270.jpg,43.281819629109,5.5244269906726
3972432512837702.jpg,43.288145739817,5.5565851122995
4241050479283736.jpg,43.287694333559,5.5019019989291
3989530091127335.jpg,43.25740378737,5.5681065970212
3976810812373325.jpg,43.286091991076,5.5099237802755
4296632633700489.jpg,43.298750273055,5.5625602997891
4032425296848287.jpg,43.262051012699,5.5901462643311
4312917102061435.jpg,43.282064790221,5.6155742599138
4508105389204147.jpg,43.286312551383,5.5556436481381
1984554465030953.jpg,43.297099059827,5.62070446887
2100312196787449.jpg,43.297029971647,5.6204270388218
4261524837193820.jpg,43.292909115866,5.5940224408344
3946223265427543.jpg,43.257989733795,5.5918951453999
4255049307862967.jpg,43.291644676195,5.5915198132161
4034354983299711.jpg,43.300929748975,5.5194716302604
3958085947602286.jpg,43.287293183323,5.5115280979102
4596017827080599.jpg,43.250399259733,5.583681396985
4550397281703709.jpg,43.284262238978,5.5329393768377
3963486670355578.jpg,43.294799944954,5.5606230582385
4062077813827256.jpg,43.310037455264,5.5002647196238
4035746056504607.jpg,43.28821769976,5.5034830408392
4535678736461122.jpg,43.319116992418,5.5918598986563
4280920875308729.jpg,43.279283298353,5.5854300095369
