id,gt_lat,gt_lon,f_lat,f_lon,f_err_km,p_lat,p_lon,p_err_km,c_lat,c_lon,c_err_km
1019927311876053.jpg,-14.893372827309,50.27758068755,-14.893372827309,50.27758068755,0.0,-14.893372827309,50.27758068755,0.0,-14.893372827309,50.27758068755,0.0
1022344668300191.jpg,-35.025622222222,117.87645555556,-35.025622222222,117.87645555556,0.0,-35.025622222222,117.87645555556,0.0,-35.025622222222,117.87645555556,0.0
1022894675880069.jpg,-77.8463677,166.6717459,-77.8463677,166.6717459,0.0,-77.8463677,166.6717459,0.0,-77.8463677,166.6717459,0.0
1024270455336462.jpg,-27.100351125556,-109.37711997465,-27.100351125556,-109.37711997465,0.0,-27.100351125556,-109.37711997465,0.0,-27.100351125556,-109.37711997465,0.0
1026830051182065.jpg,-27.140849,-109.411603,-27.140849,-109.411603,0.0,-27.140849,-109.411603,0.0,-27.140849,-109.411603,0.0
1027169971423296.jpg,4.7914388888889,51.779036111111,4.7914388888889,51.779036111111,0.0,4.7914388888889,51.779036111111,0.0,4.7914388888889,51.779036111111,0.0
1029618401171177.jpg,-18.612210349112,-174.00089703609,-18.612210349112,-174.00089703609,0.0,-18.612210349112,-174.00089703609,0.0,-18.612210349112,-174.00089703609,0.0
1030448961349000.jpg,-27.098266705185,-109.37879372492,-27.098266705185,-109.37879372492,0.0,-27.098266705185,-109.37879372492,0.0,-27.098266705185,-109.37879372492,0.0
1030663305855905.jpg,38.0006071919,-41.857120398158,38.0006071919,-41.857120398158,0.0,38.0006071919,-41.857120398158,0.0,38.0006071919,-41.857120398158,0.0
1031233388336983.jpg,-77.8462596,166.6668388,-77.8462596,166.6668388,0.0,-77.8462596,166.6668388,0.0,-77.8462596,166.6668388,0.0
1033913082001887.jpg,-8.1421162957581,-24.345313226706,-8.1421162957581,-24.345313226706,0.0,-8.1421162957581,-24.345313226706,0.0,-8.1421162957581,-24.345313226706,0.0
1036858551666087.jpg,-35.086054043358,-32.561044387261,-35.086054043358,-32.561044387261,0.0,-35.086054043358,-32.561044387261,0.0,-35.086054043358,-32.561044387261,0.0
1039948489869187.jpg,27.945975,179.8463067,27.945975,179.8463067,0.0,27.945975,179.8463067,0.0,27.945975,179.8463067,0.0
1045158595893051.jpg,-67.567985,-68.122978333333,-67.567985,-68.122978333333,0.0,-67.567985,-68.122978333333,0.0,-67.567985,-68.122978333333,0.0
104885875336026.jpg,16.1335336,168.1298906,16.1335336,168.1298906,0.0,16.1335336,168.1298906,0.0,16.1335336,168.1298906,0.0
1050611706201150.jpg,-27.100002753553,-109.37743984645,-27.100002753553,-109.37743984645,0.0,-27.100002753553,-109.37743984645,0.0,-27.100002753553,-109.37743984645,0.0
1052112815196237.jpg,-18.846018,72.47929275,-18.846018,72.47929275,0.0,-18.846018,72.47929275,0.0,-18.846018,72.47929275,0.0
1052326986460955.jpg,2.043164789686,-157.48663920077,2.043164789686,-157.48663920077,0.0,2.043164789686,-157.48663920077,0.0,2.043164789686,-157.48663920077,0.0
1053423863670660.jpg,38.07843726052,-47.7175375166,38.07843726052,-47.7175375166,0.0,38.07843726052,-47.7175375166,0.0,38.07843726052,-47.7175375166,0.0
1053854911811706.jpg,-6.2974772999722,176.3184621,-6.2974772999722,176.3184621,0.0,-6.2974772999722,176.3184621,0.0,-6.2974772999722,176.3184621,0.0
1053920862827806.jpg,2.0221870330489,-157.48903094376,2.0221870330489,-157.48903094376,0.0,2.0221870330489,-157.48903094376,0.0,2.0221870330489,-157.48903094376,0.0
1054914025033849.jpg,-54.2647463596,-36.501215547357,-54.2647463596,-36.501215547357,0.0,-54.2647463596,-36.501215547357,0.0,-54.2647463596,-36.501215547357,0.0
105620445303134.jpg,-4.5648755361457,136.86721415762,-4.5648755361457,136.86721415762,0.0,-4.5648755361457,136.86721415762,0.0,-4.5648755361457,136.86721415762,0.0
1060926145878410.jpg,-77.8458894,166.6683252,-77.8458894,166.6683252,0.0,-77.8458894,166.6683252,0.0,-77.8458894,166.6683252,0.0
106102384893998.jpg,-6.2946952999722,176.3210907,-6.2946952999722,176.3210907,0.0,-6.2946952999722,176.3210907,0.0,-6.2946952999722,176.3210907,0.0
1063699620826965.jpg,-54.262541080876,-36.49784015495,-54.262541080876,-36.49784015495,0.0,-54.262541080876,-36.49784015495,0.0,-54.262541080876,-36.49784015495,0.0
1065438567334137.jpg,-33.713359,0.0,-33.713359,0.0,0.0,-33.713359,0.0,0.0,-33.713359,0.0,0.0
1066592115305101.jpg,-77.8463774,166.6716091,-77.8463774,166.6716091,0.0,-77.8463774,166.6716091,0.0,-77.8463774,166.6716091,0.0
1067884880422425.jpg,-4.5651456880952,136.87114504127,-4.5651456880952,136.87114504127,0.0,-4.5651456880952,136.87114504127,0.0,-4.5651456880952,136.87114504127,0.0
1069920971960051.jpg,-36.035700762307,-32.667014264013,-36.035700762307,-32.667014264013,0.0,-36.035700762307,-32.667014264013,0.0,-36.035700762307,-32.667014264013,0.0
1069963217095555.jpg,16.133585100003,168.129909,16.133585100003,168.129909,0.0,16.133585100003,168.129909,0.0,16.133585100003,168.129909,0.0
1074068033641078.jpg,-27.101752896902,-109.37579874997,-27.101752896902,-109.37579874997,0.0,-27.101752896902,-109.37579874997,0.0,-27.101752896902,-109.37579874997,0.0
1079993809389622.jpg,43.939628128418,-59.877183952711,43.939628128418,-59.877183952711,0.0,43.939628128418,-59.877183952711,0.0,43.939628128418,-59.877183952711,0.0
1082690276919759.jpg,38.06805925288,-50.6117926804,38.06805925288,-50.6117926804,0.0,38.06805925288,-50.6117926804,0.0,38.06805925288,-50.6117926804,0.0
1084678336702061.jpg,37.988889419167,-50.208898339331,37.988889419167,-50.208898339331,0.0,37.988889419167,-50.208898339331,0.0,37.988889419167,-50.208898339331,0.0
1086130789666358.jpg,-4.1018456769078,138.93215966343,-4.1018456769078,138.93215966343,0.0,-4.1018456769078,138.93215966343,0.0,-4.1018456769078,138.93215966343,0.0
1087837981707208.jpg,-13.682447,50.021800599998,-13.682447,50.021800599998,0.0,-13.682447,50.021800599998,0.0,-13.682447,50.021800599998,0.0
1090171136316538.jpg,38.049576713333,-44.781052506667,38.049576713333,-44.781052506667,0.0,38.049576713333,-44.781052506667,0.0,38.049576713333,-44.781052506667,0.0
1090302979887790.jpg,-4.3340244646271,-12.958938351019,-4.3340244646271,-12.958938351019,0.0,-4.3340244646271,-12.958938351019,0.0,-4.3340244646271,-12.958938351019,0.0
1090519335522045.jpg,-27.094912359832,-109.38071075178,-27.094912359832,-109.38071075178,0.0,-27.094912359832,-109.38071075178,0.0,-27.094912359832,-109.38071075178,0.0
1090746969609541.jpg,37.4989176,-46.501526449524,37.4989176,-46.501526449524,0.0,37.4989176,-46.501526449524,0.0,37.4989176,-46.501526449524,0.0
1090934381415813.jpg,-6.2911852,176.3161641,-6.2911852,176.3161641,0.0,-6.2911852,176.3161641,0.0,-6.2911852,176.3161641,0.0
1091775965089962.jpg,43.938013116899,-59.877024822532,43.938013116899,-59.877024822532,0.0,43.938013116899,-59.877024822532,0.0,43.938013116899,-59.877024822532,0.0
1091954879771834.jpg,-35.539056218967,-33.267712202583,-35.539056218967,-33.267712202583,0.0,-35.539056218967,-33.267712202583,0.0,-35.539056218967,-33.267712202583,0.0
1092298642973081.jpg,-6.3113029154066,-18.871094536472,-6.3113029154066,-18.871094536472,0.0,-6.3113029154066,-18.871094536472,0.0,-6.3113029154066,-18.871094536472,0.0
1093903826012043.jpg,38.554098798333,-38.445941305,38.554098798333,-38.445941305,0.0,38.554098798333,-38.445941305,0.0,38.554098798333,-38.445941305,0.0
1094405986092053.jpg,-5.2860474224098,-15.80553206994,-5.2860474224098,-15.80553206994,0.0,-5.2860474224098,-15.80553206994,0.0,-5.2860474224098,-15.80553206994,0.0
1095461045572842.jpg,-35.698729345905,-32.629412049682,-35.698729345905,-32.629412049682,0.0,-35.698729345905,-32.629412049682,0.0,-35.698729345905,-32.629412049682,0.0
1096201388228579.jpg,-27.098925492085,-109.37838422977,-27.098925492085,-109.37838422977,0.0,-27.098925492085,-109.37838422977,0.0,-27.098925492085,-109.37838422977,0.0
1097485744822607.jpg,-25.4847222,-124.2436111,-19.1466667,8.4033333,12886.11014599562,-10.4916667,-157.6855556,3893.412038924384,-14.8191667,-74.64111115,5281.5144570742605
1097856727379958.jpg,-67.5718,-68.12929,-67.5718,-68.12929,0.0,-67.5718,-68.12929,0.0,-67.5718,-68.12929,0.0
1097928217393316.jpg,-6.2938309999722,176.3158222,-6.2938309999722,176.3158222,0.0,-6.2938309999722,176.3158222,0.0,-6.2938309999722,176.3158222,0.0
1098653318596807.jpg,38.07151858876,-49.647040959133,38.07151858876,-49.647040959133,0.0,38.07151858876,-49.647040959133,0.0,38.07151858876,-49.647040959133,0.0
1099039595666004.jpg,-4.9953135567602,-14.937398257149,-4.9953135567602,-14.937398257149,0.0,-4.9953135567602,-14.937398257149,0.0,-4.9953135567602,-14.937398257149,0.0
109982534476198.jpg,-56.936228080158,-28.014700948282,-56.936228080158,-28.014700948282,0.0,-56.936228080158,-28.014700948282,0.0,-56.936228080158,-28.014700948282,0.0
1099847278790795.jpg,-3.4052697078032,-10.182718105778,-3.4052697078032,-10.182718105778,0.0,-3.4052697078032,-10.182718105778,0.0,-3.4052697078032,-10.182718105778,0.0
1100869045561454.jpg,-34.320209915173,-32.475584809236,-34.320209915173,-32.475584809236,0.0,-34.320209915173,-32.475584809236,0.0,-34.320209915173,-32.475584809236,0.0
1102936810188439.jpg,-54.421741616696,3.3888923584485,-54.421741616696,3.3888923584485,0.0,-54.421741616696,3.3888923584485,0.0,-54.421741616696,3.3888923584485,0.0
110389064459680.jpg,0.0,-180.0,0.0,-180.0,0.0,0.0,-180.0,0.0,0.0,-180.0,0.0
1106393669872975.jpg,1.5001989099929,124.89054551999,1.5001989099929,124.89054551999,0.0,1.5001989099929,124.89054551999,0.0,1.5001989099929,124.89054551999,0.0
1107002931023117.jpg,-4.0130178068343,-11.983733670417,-4.0130178068343,-11.983733670417,0.0,-4.0130178068343,-11.983733670417,0.0,-4.0130178068343,-11.983733670417,0.0
1107598511508831.jpg,-35.802749685671,-32.999954620824,-35.802749685671,-32.999954620824,0.0,-35.802749685671,-32.999954620824,0.0,-35.802749685671,-32.999954620824,0.0
1108029520213136.jpg,-27.111154390683,-109.37230189964,-27.111154390683,-109.37230189964,0.0,-27.111154390683,-109.37230189964,0.0,-27.111154390683,-109.37230189964,0.0
1108066263021254.jpg,-35.003961111111,117.51656111111,-35.003961111111,117.51656111111,0.0,-35.003961111111,117.51656111111,0.0,-35.003961111111,117.51656111111,0.0
1108193964680539.jpg,-77.8461044,166.6672587,-77.8461044,166.6672587,0.0,-77.8461044,166.6672587,0.0,-77.8461044,166.6672587,0.0
1108338862985199.jpg,-18.614455970495,-174.00302211366,-18.614455970495,-174.00302211366,0.0,-18.614455970495,-174.00302211366,0.0,-18.614455970495,-174.00302211366,0.0
1109025301197340.jpg,-35.239222868994,-32.578136302866,-35.239222868994,-32.578136302866,0.0,-35.239222868994,-32.578136302866,0.0,-35.239222868994,-32.578136302866,0.0
1109134627440719.jpg,-4.7734196759114,-14.272750836675,-4.7734196759114,-14.272750836675,0.0,-4.7734196759114,-14.272750836675,0.0,-4.7734196759114,-14.272750836675,0.0
1109755416191771.jpg,27.945975,179.8463067,27.945975,179.8463067,0.0,27.945975,179.8463067,0.0,27.945975,179.8463067,0.0
1110042286172647.jpg,-6.2868554,176.31439449997,-6.2868554,176.31439449997,0.0,-6.2868554,176.31439449997,0.0,-6.2868554,176.31439449997,0.0
1110952857103790.jpg,-25.594301571447,-37.358759118259,-25.594301571447,-37.358759118259,0.0,-25.594301571447,-37.358759118259,0.0,-25.594301571447,-37.358759118259,0.0
1111306019280311.jpg,-24.3366585,-128.3139861,-24.3366585,-128.3139861,0.0,-24.3366585,-128.3139861,0.0,-24.3366585,-128.3139861,0.0
1112038843330485.jpg,-31.4055556,-130.3563889,-19.1466667,8.4033333,12877.402621072655,-10.4916667,-157.6855556,3648.6109678334124,-14.8191667,-74.64111115,5923.160629563176
1112719470926481.jpg,-6.5023393154404,-19.458263937371,-6.5023393154404,-19.458263937371,0.0,-6.5023393154404,-19.458263937371,0.0,-6.5023393154404,-19.458263937371,0.0
1118091425353205.jpg,-54.269396534706,-36.502881743979,-54.269396534706,-36.502881743979,0.0,-54.269396534706,-36.502881743979,0.0,-54.269396534706,-36.502881743979,0.0
1118521019735777.jpg,-5.7254426336942,-17.119344555597,-5.7254426336942,-17.119344555597,0.0,-5.7254426336942,-17.119344555597,0.0,-5.7254426336942,-17.119344555597,0.0
1119183395236508.jpg,22.645468659512,131.39413603825,22.645468659512,131.39413603825,0.0,22.645468659512,131.39413603825,0.0,22.645468659512,131.39413603825,0.0
1121727348238010.jpg,27.945975,179.8463067,27.945975,179.8463067,0.0,27.945975,179.8463067,0.0,27.945975,179.8463067,0.0
1122789371568812.jpg,-67.570336666667,-68.12801,-67.570336666667,-68.12801,0.0,-67.570336666667,-68.12801,0.0,-67.570336666667,-68.12801,0.0
1123160179713165.jpg,38.06892408685,-50.370604750083,38.06892408685,-50.370604750083,0.0,38.06892408685,-50.370604750083,0.0,38.06892408685,-50.370604750083,0.0
1123213696380909.jpg,39.436501041056,-31.257868409167,39.436501041056,-31.257868409167,0.0,39.436501041056,-31.257868409167,0.0,39.436501041056,-31.257868409167,0.0
1123972374782340.jpg,0.0,-180.0,0.0,-180.0,0.0,0.0,-180.0,0.0,0.0,-180.0,0.0
1127334577745612.jpg,-54.421584682483,3.3908522688457,-54.421584682483,3.3908522688457,0.0,-54.421584682483,3.3908522688457,0.0,-54.421584682483,3.3908522688457,0.0
1127363759307137.jpg,-29.5197898146,-38.539660931473,-29.5197898146,-38.539660931473,0.0,-29.5197898146,-38.539660931473,0.0,-29.5197898146,-38.539660931473,0.0
