id,gt_lat,gt_lon,fractus_lat,fractus_lon,error_km
29,-67.567985,-68.122978333333,-67.567985,-68.122978333333,0.0
30,16.1335336,168.1298906,16.1335336,168.1298906,0.0
31,-27.100002753553,-109.37743984645,-27.100002753553,-109.37743984645,0.0
32,-18.846018,72.47929275,-18.846018,72.47929275,0.0
33,2.043164789686,-157.48663920077,2.043164789686,-157.48663920077,0.0
34,38.07843726052,-47.7175375166,38.07843726052,-47.7175375166,0.0
35,-6.2974772999722,176.3184621,-6.2974772999722,176.3184621,0.0
36,2.0221870330489,-157.48903094376,2.0221870330489,-157.48903094376,0.0
37,-54.2647463596,-36.501215547357,-54.2647463596,-36.501215547357,0.0
38,-4.5648755361457,136.86721415762,-4.5648755361457,136.86721415762,0.0
39,-77.8458894,166.6683252,-77.8458894,166.6683252,0.0
40,-6.2946952999722,176.3210907,-6.2946952999722,176.3210907,0.0
41,-54.262541080876,-36.49784015495,-54.262541080876,-36.49784015495,0.0
42,-33.713359,0.0,-33.713359,0.0,0.0
43,-77.8463774,166.6716091,-77.8463774,166.6716091,0.0
44,-4.5651456880952,136.87114504127,-4.5651456880952,136.87114504127,0.0
45,-36.035700762307,-32.667014264013,-36.035700762307,-32.667014264013,0.0
46,16.133585100003,168.129909,16.133585100003,168.129909,0.0
47,-27.101752896902,-109.37579874997,-27.101752896902,-109.37579874997,0.0
48,43.939628128418,-59.877183952711,43.939628128418,-59.877183952711,0.0
49,38.06805925288,-50.6117926804,38.06805925288,-50.6117926804,0.0
50,37.988889419167,-50.208898339331,37.988889419167,-50.208898339331,0.0
51,-4.1018456769078,138.93215966343,-4.1018456769078,138.93215966343,0.0
52,-13.682447,50.021800599998,-13.682447,50.021800599998,0.0
53,38.049576713333,-44.781052506667,38.049576713333,-44.781052506667,0.0
54,-4.3340244646271,-12.958938351019,-4.3340244646271,-12.958938351019,0.0
55,-27.094912359832,-109.38071075178,-27.094912359832,-109.38071075178,0.0
56,37.4989176,-46.501526449524,37.4989176,-46.501526449524,0.0
57,-6.2911852,176.3161641,-6.2911852,176.3161641,0.0
58,43.938013116899,-59.877024822532,43.938013116899,-59.877024822532,0.0
59,-35.539056218967,-33.267712202583,-35.539056218967,-33.267712202583,0.0
60,-6.3113029154066,-18.871094536472,-6.3113029154066,-18.871094536472,0.0
61,38.554098798333,-38.445941305,38.554098798333,-38.445941305,0.0
62,-5.2860474224098,-15.80553206994,-5.2860474224098,-15.80553206994,0.0
63,-35.698729345905,-32.629412049682,-35.698729345905,-32.629412049682,0.0
64,-27.098925492085,-109.37838422977,-27.098925492085,-109.37838422977,0.0
65,-25.4847222,-124.2436111,-19.1466667,8.4033333,12886.11014599562
66,-67.5718,-68.12929,-67.5718,-68.12929,0.0
67,-6.2938309999722,176.3158222,-6.2938309999722,176.3158222,0.0
68,38.07151858876,-49.647040959133,38.07151858876,-49.647040959133,0.0
69,-4.9953135567602,-14.937398257149,-4.9953135567602,-14.937398257149,0.0
70,-56.936228080158,-28.014700948282,-56.936228080158,-28.014700948282,0.0
71,-3.4052697078032,-10.182718105778,-3.4052697078032,-10.182718105778,0.0
72,-34.320209915173,-32.475584809236,-34.320209915173,-32.475584809236,0.0
73,-54.421741616696,3.3888923584485,-54.421741616696,3.3888923584485,0.0
74,0.0,-180.0,0.0,-180.0,0.0
75,1.5001989099929,124.89054551999,1.5001989099929,124.89054551999,0.0
76,-4.0130178068343,-11.983733670417,-4.0130178068343,-11.983733670417,0.0
77,-35.802749685671,-32.999954620824,-35.802749685671,-32.999954620824,0.0
78,-27.111154390683,-109.37230189964,-27.111154390683,-109.37230189964,0.0
79,-35.003961111111,117.51656111111,-35.003961111111,117.51656111111,0.0
80,-77.8461044,166.6672587,-77.8461044,166.6672587,0.0
81,-18.614455970495,-174.00302211366,-18.614455970495,-174.00302211366,0.0
82,-35.239222868994,-32.578136302866,-35.239222868994,-32.578136302866,0.0
83,-4.7734196759114,-14.272750836675,-4.7734196759114,-14.272750836675,0.0
84,27.945975,179.8463067,27.945975,179.8463067,0.0
85,-6.2868554,176.31439449997,-6.2868554,176.31439449997,0.0
86,-25.594301571447,-37.358759118259,-25.594301571447,-37.358759118259,0.0
87,-24.3366585,-128.3139861,-24.3366585,-128.3139861,0.0
88,-31.4055556,-130.3563889,-19.1466667,8.4033333,12877.402621072655
89,-6.5023393154404,-19.458263937371,-6.5023393154404,-19.458263937371,0.0
90,-54.269396534706,-36.502881743979,-54.269396534706,-36.502881743979,0.0
91,-5.7254426336942,-17.119344555597,-5.7254426336942,-17.119344555597,0.0
92,22.645468659512,131.39413603825,22.645468659512,131.39413603825,0.0
93,27.945975,179.8463067,27.945975,179.8463067,0.0
94,-67.570336666667,-68.12801,-67.570336666667,-68.12801,0.0
95,38.06892408685,-50.370604750083,38.06892408685,-50.370604750083,0.0
96,39.436501041056,-31.257868409167,39.436501041056,-31.257868409167,0.0
97,0.0,-180.0,0.0,-180.0,0.0
98,-54.421584682483,3.3908522688457,-54.421584682483,3.3908522688457,0.0
99,-29.5197898146,-38.539660931473,-29.5197898146,-38.539660931473,0.0
100,1.514422229991,124.91755734999,1.514422229991,124.91755734999,0.0
101,-7.7776670572399,-23.269001968737,-7.7776670572399,-23.269001968737,0.0
102,-67.568265,-68.123328333333,-67.568265,-68.123328333333,0.0
103,-3.9893352076181,122.51698689218,-3.9893352076181,122.51698689218,0.0
104,-32.25066772436,-34.912202475437,-32.25066772436,-34.912202475437,0.0
105,-4.7465500962417,-14.204061043894,-4.7465500962417,-14.204061043894,0.0
106,37.4989176,-30.458241265,37.4989176,-30.458241265,0.0
107,-3.8198401157788,-11.417453463835,-3.8198401157788,-11.417453463835,0.0
108,-4.0358005932902,122.491733147,-4.0358005932902,122.491733147,0.0
109,-6.3448808766815,-18.94717797344,-6.3448808766815,-18.94717797344,0.0
110,-33.981666666667,-112.43083333333,-33.981666666667,-112.43083333333,0.0
111,-30.36709345178,-37.414177169444,-30.36709345178,-37.414177169444,0.0
112,38.07930209449,-47.476349586284,38.07930209449,-47.476349586284,0.0
113,-18.660563336637,-174.03955954745,-18.660563336637,-174.03955954745,0.0
114,-35.016202777778,117.88049166667,-35.016202777778,117.88049166667,0.0
115,-54.441028512134,-36.189404474605,-54.441028512134,-36.189404474605,0.0
116,-6.6042330562628,-19.746969526909,-6.6042330562628,-19.746969526909,0.0
117,37.51046224,-48.92063152,37.51046224,-48.92063152,0.0
118,2.0165954729413,-157.4856113487,2.0165954729413,-157.4856113487,0.0
119,-4.9846274192707,-14.885168796677,-4.9846274192707,-14.885168796677,0.0
120,-4.0410943237708,-12.083063360581,-4.0410943237708,-12.083063360581,0.0
121,-4.5663216414502,136.88008716158,-4.5663216414502,136.88008716158,0.0
122,-14.893276637919,50.275164088591,-14.893276637919,50.275164088591,0.0
123,-21.201464098442,-172.02016182663,-21.201464098442,-172.02016182663,0.0
124,-61.33,-62.865,-61.33,-62.865,0.0
125,-4.3466909090097,55.770494705118,-4.3466909090097,55.770494705118,0.0
126,16.101726699997,168.1416623,16.101726699997,168.1416623,0.0
127,43.93884225067,-59.878215791549,43.93884225067,-59.878215791549,0.0
128,-26.011343926788,-36.421469743888,-26.011343926788,-36.421469743888,0.0
129,1.9878989667735,-157.37358445924,1.9878989667735,-157.37358445924,0.0
130,-5.680168410706,-16.979456438191,-5.680168410706,-16.979456438191,0.0
131,-54.421654530948,3.3899799496049,-54.421654530948,3.3899799496049,0.0
132,-4.5270764438418,-13.547285682209,-4.5270764438418,-13.547285682209,0.0
133,-35.005830555556,117.51788888889,-35.005830555556,117.51788888889,0.0
134,2.0353675101598,-157.494114485,2.0353675101598,-157.494114485,0.0
135,-77.8465337,166.6690092,-77.8465337,166.6690092,0.0
136,-8.4350464366143,-25.221188217143,-8.4350464366143,-25.221188217143,0.0
137,-35.024497222222,117.67413888889,-35.024497222222,117.67413888889,0.0
138,-35.004661111111,117.516975,-35.004661111111,117.516975,0.0
139,-5.2884801503168,-15.821256437898,-5.2884801503168,-15.821256437898,0.0
140,7.1279179283333,171.04672023429,7.1279179283333,171.04672023429,0.0
141,-31.57404395654,-35.810970083964,-31.57404395654,-35.810970083964,0.0
142,-8.4776021870389,-25.369242192533,-8.4776021870389,-25.369242192533,0.0
143,-6.2935173,176.31978829997,-6.2935173,176.31978829997,0.0
144,-21.335750389676,-174.95160531357,-21.335750389676,-174.95160531357,0.0
145,38.041619396467,-12.625897604052,38.041619396467,-12.625897604052,0.0
146,16.1464482,168.1146852,16.1464482,168.1146852,0.0
147,-77.8464808,166.6689583,-77.8464808,166.6689583,0.0
148,-54.421640590538,3.3909122925004,-54.421640590538,3.3909122925004,0.0
149,-24.3365736,-128.3137468,-24.3365736,-128.3137468,0.0
150,7.1126635,171.3677444,7.1126635,171.3677444,0.0
151,-7.3164904891179,-21.8486130997,-7.3164904891179,-21.8486130997,0.0
152,-3.9702937015353,122.5244264006,-3.9702937015353,122.5244264006,0.0
153,0.0,-180.0,0.0,-180.0,0.0
154,-67.571735,-68.129208333333,-67.571735,-68.129208333333,0.0
155,43.937842839936,-59.876854936037,43.937842839936,-59.876854936037,0.0
156,2.0120463371277,-157.48469543457,2.0120463371277,-157.48469543457,0.0
157,-77.8464256,166.6696661,-77.8464256,166.6696661,0.0
158,-63.875648472222,-57.584686277778,-63.875648472222,-57.584686277778,0.0
159,-77.8465053,166.6690148,-77.8465053,166.6690148,0.0
160,-77.8463268,166.6720834,-77.8463268,166.6720834,0.0
161,43.936907731838,-59.876141861196,43.936907731838,-59.876141861196,0.0
162,7.0574397,171.2488028,7.0574397,171.2488028,0.0
163,-46.3408333,-173.2888889,-19.1466667,8.4033333,12731.217581956915
164,-9.8426754814523,-29.392344427975,-9.8426754814523,-29.392344427975,0.0
165,39.436441571444,-31.257914090528,39.436441571444,-31.257914090528,0.0
166,0.0,-180.0,0.0,-180.0,0.0
167,-4.1649384300551,138.98490673006,-4.1649384300551,138.98490673006,0.0
168,-27.091308529562,-109.38150997192,-27.091308529562,-109.38150997192,0.0
169,-4.4260027509468,120.33299723012,-4.4260027509468,120.33299723012,0.0
170,2.0230271872221,-157.48961019591,2.0230271872221,-157.48961019591,0.0
171,16.146328,168.1148054,16.146328,168.1148054,0.0
172,-3.8382544231259,-11.482695552622,-3.8382544231259,-11.482695552622,0.0
173,-35.423025459759,-32.598646601592,-35.423025459759,-32.598646601592,0.0
174,43.938868926783,-59.878210268318,43.938868926783,-59.878210268318,0.0
175,-13.645410200002,50.019686699998,-13.645410200002,50.019686699998,0.0
176,-14.0528495,50.0209914,-14.0528495,50.0209914,0.0
177,-77.8463113,166.6721069,-77.8463113,166.6721069,0.0
178,-35.00045000696,117.10049753227,-35.00045000696,117.10049753227,0.0
179,-77.8462026,166.6667557,-77.8462026,166.6667557,0.0
180,-18.604768488634,-174.00143372019,-18.604768488634,-174.00143372019,0.0
181,16.500605099999,167.6505342067,16.500605099999,167.6505342067,0.0
182,16.1334975,168.1299944,16.1334975,168.1299944,0.0
183,-4.3490023445378,55.775615880318,-4.3490023445378,55.775615880318,0.0
184,16.1335172,168.1300091,16.1335172,168.1300091,0.0
185,-4.637199445484,55.475626619333,-4.637199445484,55.475626619333,0.0
186,-77.8464261,166.6684989,-77.8464261,166.6684989,0.0
187,37.4989176,-54.057005660952,37.4989176,-54.057005660952,0.0
188,-6.2926947999722,176.3152967,-6.2926947999722,176.3152967,0.0
189,-54.51134,158.920216,-54.51134,158.920216,0.0
190,-54.57393,158.917819,-54.57393,158.917819,0.0
191,0.0,-180.0,0.0,-180.0,0.0
192,-5.0417086888599,-15.082834567771,-5.0417086888599,-15.082834567771,0.0
193,-77.8458348,166.6686303,-77.8458348,166.6686303,0.0
194,-21.140748,-175.174959,-21.140748,-175.174959,0.0
195,1.3640267,173.0876742,1.3640267,173.0876742,0.0
196,-35.790630641287,-32.639667199045,-35.790630641287,-32.639667199045,0.0
197,43.938572942347,-59.878061913532,43.938572942347,-59.878061913532,0.0
198,1.9960876768496,-157.48045826007,1.9960876768496,-157.48045826007,0.0
199,37.4989176,-32.1110023425,37.4989176,-32.1110023425,0.0
200,43.937660267447,-59.876740960452,43.937660267447,-59.876740960452,0.0
201,39.436488719667,-31.257966812694,39.436488719667,-31.257966812694,0.0
202,-19.0472571665,72.5749023335,-19.0472571665,72.5749023335,0.0
203,38.554098525,-30.352058925,38.554098525,-30.352058925,0.0
204,0.0,-180.0,0.0,-180.0,0.0
205,2.0430406261333,-157.46662308782,2.0430406261333,-157.46662308782,0.0
206,39.436601875361,-31.257857261222,39.436601875361,-31.257857261222,0.0
207,-30.76331457708,-36.887871813099,-30.76331457708,-36.887871813099,0.0
208,37.4989176,-49.4014259225,37.4989176,-49.4014259225,0.0
209,0.0,-180.0,0.0,-180.0,0.0
210,-35.025302777778,117.66613611111,-35.025302777778,117.66613611111,0.0
211,38.0006071919,-41.857120398158,38.0006071919,-41.857120398158,0.0
212,-77.8458118,166.6687284,-77.8458118,166.6687284,0.0
213,13.9900736,-45.505196568333,13.9900736,-45.505196568333,0.0
214,0.0,-180.0,0.0,-180.0,0.0
215,-6.0633920106407,-18.144713214002,-6.0633920106407,-18.144713214002,0.0
216,38.012324964633,-33.505342456985,38.012324964633,-33.505342456985,0.0
217,38.0530599654,-54.79502241942,38.0530599654,-54.79502241942,0.0
218,-67.568078333333,-68.12311,-67.568078333333,-68.12311,0.0
219,39.436592278083,-31.257929513222,39.436592278083,-31.257929513222,0.0
220,39.436441571444,-31.257914090528,39.436441571444,-31.257914090528,0.0
221,38.053852990967,-54.57383842639,38.053852990967,-54.57383842639,0.0
222,39.436508836222,-31.257974859333,39.436508836222,-31.257974859333,0.0
223,38.07843726052,-47.7175375166,38.07843726052,-47.7175375166,0.0
224,-9.0209067183267,-26.972938198018,-9.0209067183267,-26.972938198018,0.0
225,-35.576194285396,-32.615738517197,-35.576194285396,-32.615738517197,0.0
226,1.9838180541992,-157.47537231445,1.9838180541992,-157.47537231445,0.0
227,-33.728012,0.116645,-33.728012,0.116645,0.0
228,38.052266939833,-55.01620641245,38.052266939833,-55.01620641245,0.0
229,2.0198804442477,-157.48738634093,2.0198804442477,-157.48738634093,0.0
230,-67.567956666667,-68.123108333333,-67.567956666667,-68.123108333333,0.0
231,-21.164244362182,-172.0490588164,-21.164244362182,-172.0490588164,0.0
232,39.436444756583,-31.257930770528,39.436444756583,-31.257930770528,0.0
233,38.08276143037,-46.511597865016,38.08276143037,-46.511597865016,0.0
234,16.133590100001,168.12990310078,16.133590100001,168.12990310078,0.0
235,37.4989176,-48.765748585,37.4989176,-48.765748585,0.0
236,-35.028508333333,117.60293333333,-35.028508333333,117.60293333333,0.0
237,-56.936207038698,-28.014660792178,-56.936207038698,-28.014660792178,0.0
238,-35.637461815651,-32.622575283439,-35.637461815651,-32.622575283439,0.0
239,39.436518684972,-31.257944516833,39.436518684972,-31.257944516833,0.0
240,-6.2828656630405,-18.801488575686,-6.2828656630405,-18.801488575686,0.0
241,-35.05542027823,-32.55762600414,-35.05542027823,-32.55762600414,0.0
242,-7.4387693439091,-22.234386842909,-7.4387693439091,-22.234386842909,0.0
243,-54.421776540929,3.3884561988282,-54.421776540929,3.3884561988282,0.0
244,-35.030335573313,117.91963302756,-35.030335573313,117.91963302756,0.0
245,-35.275362752264,-33.535469784341,-35.275362752264,-33.535469784341,0.0
246,43.937055388972,-59.876218041736,43.937055388972,-59.876218041736,0.0
247,-5.8475622254095,-17.494182301663,-5.8475622254095,-17.494182301663,0.0
248,-30.17203074394,-37.673281344875,-30.17203074394,-37.673281344875,0.0
249,-35.031101872333,117.9058002195,-35.031101872333,117.9058002195,0.0
250,39.486875571193,-12.294234047818,39.486875571193,-12.294234047818,0.0
251,-4.307602791442,-12.890510320524,-4.307602791442,-12.890510320524,0.0
252,-6.0916053097644,-18.214188293643,-6.0916053097644,-18.214188293643,0.0
253,-77.8462601,166.6717981,-77.8462601,166.6717981,0.0
254,22.603676838832,131.64982703791,22.603676838832,131.64982703791,0.0
255,-6.0183727745504,-17.995219546034,-6.0183727745504,-17.995219546034,0.0
256,-4.356925,55.830535,-4.356925,55.830535,0.0
257,-35.545560520268,-32.612320134076,-35.545560520268,-32.612320134076,0.0
258,-35.17795533874,-32.571299536624,-35.17795533874,-32.571299536624,0.0
259,-6.94128662024,-20.77181466074,-6.94128662024,-20.77181466074,0.0
260,38.0459227353,-56.78567835669,38.0459227353,-56.78567835669,0.0
261,-27.115144,-109.395431,-27.115144,-109.395431,0.0
262,-35.116687808485,-32.564462770382,-35.116687808485,-32.564462770382,0.0
263,-77.846125,166.6662063,-77.846125,166.6662063,0.0
264,15.12229,0.0,15.12229,0.0,0.0
265,38.0862829975,-42.669969274998,38.0862829975,-42.669969274998,0.0
266,-14.132214599998,50.061151,-14.132214599998,50.061151,0.0
267,12.504471833333,-40.7359809,12.504471833333,-40.7359809,0.0
268,-46.6594444,-173.115,-19.1466667,8.4033333,12696.191218066613
269,36.408523109135,-146.8458305345,36.408523109135,-146.8458305345,0.0
270,-64.933332999867,-63.665,-64.933332999867,-63.665,0.0
271,37.4989176,-34.526576225,37.4989176,-34.526576225,0.0
272,-33.408016,0.066667,-33.408016,0.066667,0.0
273,-35.023515,117.8836115,-35.023515,117.8836115,0.0
274,-35.032205714214,117.91534468068,-35.032205714214,117.91534468068,0.0
275,-54.442232237248,-36.190321035717,-54.442232237248,-36.190321035717,0.0
276,-56.936183569028,-28.014556388615,-56.936183569028,-28.014556388615,0.0
277,-27.111416997451,-109.37207851647,-27.111416997451,-109.37207851647,0.0
278,7.0700457,171.3033942,7.0700457,171.3033942,0.0
279,-56.93615297933,-28.014403465622,-56.93615297933,-28.014403465622,0.0
280,-54.421718035567,3.3906788054346,-54.421718035567,3.3906788054346,0.0
281,-35.668095580778,-32.62599366656,-35.668095580778,-32.62599366656,0.0
282,-24.336974,-128.3147973,-24.336974,-128.3147973,0.0
283,-4.0006011651073,122.51003332769,-4.0006011651073,122.51003332769,0.0
284,-7.0494194886865,-21.076084209179,-7.0494194886865,-21.076084209179,0.0
285,38.042750633033,-57.67041432881,38.042750633033,-57.67041432881,0.0
286,-27.092377102614,-109.38093769869,-27.092377102614,-109.38093769869,0.0
287,-67.568503333333,-68.124265,-67.568503333333,-68.124265,0.0
288,37.520001681111,-14.944791852222,37.520001681111,-14.944791852222,0.0
289,-77.8461737,166.6707932,-77.8461737,166.6707932,0.0
290,38.9531209,-47.633139477,38.9531209,-47.633139477,0.0
291,-4.0670831527789,122.40716848487,-4.0670831527789,122.40716848487,0.0
292,-35.026469,117.8838257,-35.026469,117.8838257,0.0
293,-67.567985,-68.122978333333,-67.567985,-68.122978333333,0.0
294,-77.8461786,166.6708044,-77.8461786,166.6708044,0.0
295,-77.8462186,166.6716697,-77.8462186,166.6716697,0.0
296,-14.891039010386,50.276139595549,-14.891039010386,50.276139595549,0.0
297,-21.337293819374,-174.95219271271,-21.337293819374,-174.95219271271,0.0
298,-54.567879,158.915987,-54.567879,158.915987,0.0
299,-54.421600243129,3.3908897514204,-54.421600243129,3.3908897514204,0.0
300,27.076292479169,142.2202502073,27.076292479169,142.2202502073,0.0
301,-27.139872,-109.411332,-27.139872,-109.411332,0.0
302,1.3358743,173.0159642,1.3358743,173.0159642,0.0
303,-77.8457734,166.668922,-77.8457734,166.668922,0.0
304,2.0437258824425,-157.48483068109,2.0437258824425,-157.48483068109,0.0
305,38.9531209,-46.2321647865,38.9531209,-46.2321647865,0.0
306,36.430076929541,-146.65980848922,36.430076929541,-146.65980848922,0.0
307,0.0,-180.0,0.0,-180.0,0.0
308,0.0,-180.0,0.0,-180.0,0.0
309,1.3645829,173.1013478,1.3645829,173.1013478,0.0
310,-14.891022151942,50.273827562734,-14.891022151942,50.273827562734,0.0
311,38.089963821313,-31.466093124865,38.089963821313,-31.466093124865,0.0
312,-54.266229663095,-36.502429246936,-54.266229663095,-36.502429246936,0.0
313,-6.2949682999722,176.32149469997,-6.2949682999722,176.32149469997,0.0
314,-35.030058457333,117.91998851183,-35.030058457333,117.91998851183,0.0
315,-19.0472571665,72.5749023335,-19.0472571665,72.5749023335,0.0
316,40.283316224324,-11.789429740841,40.283316224324,-11.789429740841,0.0
317,38.0732482567,-49.1646650985,38.0732482567,-49.1646650985,0.0
318,-4.0881291390422,-12.233734958839,-4.0881291390422,-12.233734958839,0.0
319,-54.421715535938,3.3892180742166,-54.421715535938,3.3892180742166,0.0
320,-18.63348579481,-174.0197468724,-18.63348579481,-174.0197468724,0.0
321,-18.632814257859,-174.01313631945,-18.632814257859,-174.01313631945,0.0
322,1.9994755983353,-157.48095703125,1.9994755983353,-157.48095703125,0.0
323,39.436515164556,-31.257971338917,39.436515164556,-31.257971338917,0.0
324,-27.097289419477,-109.3794099302,-27.097289419477,-109.3794099302,0.0
325,-6.5444697850104,-19.557705153378,-6.5444697850104,-19.557705153378,0.0
326,39.436438260611,-31.257892297583,39.436438260611,-31.257892297583,0.0
327,38.07065375479,-49.88822888945,38.07065375479,-49.88822888945,0.0
328,-21.18727,-175.19962,-21.18727,-175.19962,0.0
329,-3.971049018413,122.60293973273,-3.971049018413,122.60293973273,0.0
330,39.436517930583,-31.257961615917,39.436517930583,-31.257961615917,0.0
331,-6.2999904,176.3197656,-6.2999904,176.3197656,0.0
332,15.15,0.0,15.15,0.0,0.0
333,-31.63500105274,-35.730000029142,-31.63500105274,-35.730000029142,0.0
334,37.4989176,-43.5531944175,37.4989176,-43.5531944175,0.0
335,43.937485483464,-59.87660206675,43.937485483464,-59.87660206675,0.0
336,-34.902251452593,-32.540534088535,-34.902251452593,-32.540534088535,0.0
337,16.500714699999,167.6509539,16.500714699999,167.6509539,0.0
338,-18.661971644236,-174.03843261606,-18.661971644236,-174.03843261606,0.0
339,-35.269856634122,-32.581554685987,-35.269856634122,-32.581554685987,0.0
340,1.9831438527282,-157.47248293161,1.9831438527282,-157.47248293161,0.0
341,-14.895189326899,50.2794551423,-14.895189326899,50.2794551423,0.0
342,37.4989176,-43.42605895,37.4989176,-43.42605895,0.0
343,39.436304359694,-31.257877713056,39.436304359694,-31.257877713056,0.0
344,1.9989868012123,-157.38622852441,1.9989868012123,-157.38622852441,0.0
345,-10.03699740394,-29.972631453227,-10.03699740394,-29.972631453227,0.0
346,38.04958336,-48.85205728,38.04958336,-48.85205728,0.0
347,-29.641704007,-38.377720821828,-29.641704007,-38.377720821828,0.0
348,-4.0372901910703,122.48712089075,-4.0372901910703,122.48712089075,0.0
349,27.0988823,142.2053009,27.0988823,142.2053009,0.0
350,38.0506808887,-55.45857439851,38.0506808887,-55.45857439851,0.0
351,27.0595794,142.2048687,27.0595794,142.2048687,0.0
352,39.482557075624,-12.297089121678,39.482557075624,-12.297089121678,0.0
353,-43.742335,-176.5574336,-43.742335,-176.5574336,0.0
354,3.3418883,23.95937,3.3418883,23.95937,0.0
355,24.605440930789,69.210434278192,24.605440930789,69.210434278192,0.0
356,34.950841802087,10.498749320238,34.950841802087,10.498749320238,0.0
357,-3.4823344,152.2533422,-3.4823344,152.2533422,0.0
358,27.945975,179.8463067,27.945975,179.8463067,0.0
359,-16.454194,-39.0645619,-16.454194,-39.0645619,0.0
360,17.020263648128,-25.135702031455,17.020263648128,-25.135702031455,0.0
361,-35.449074302273,-72.475564662253,-35.449074302273,-72.475564662253,0.0
362,-21.2688361,-159.7395057,-21.2688361,-159.7395057,0.0
363,-3.2117356,151.9406875,-3.2117356,151.9406875,0.0
364,15.0959859,24.140637885625,15.0959859,24.140637885625,0.0
365,-19.357017046982,135.20990335211,-19.357017046982,135.20990335211,0.0
366,44.8567395,-106.98988559997,44.8567395,-106.98988559997,0.0
367,-12.8382104,45.1310708,-12.8382104,45.1310708,0.0
368,-13.4495361,-172.3660293,-13.4495361,-172.3660293,0.0
369,-19.676321666667,-42.979205,-19.676321666667,-42.979205,0.0
370,-8.5815115070424,-25.659125712362,-8.5815115070424,-25.659125712362,0.0
371,-9.4392626559078,160.12708187137,-9.4392626559078,160.12708187137,0.0
372,15.1498291,12.931791044091,15.1498291,12.931791044091,0.0
373,18.0466602,-15.8029732,18.0466602,-15.8029732,0.0
374,27.0659653,142.2170907,27.0659653,142.2170907,0.0
375,17.9973437,-15.6422955,17.9973437,-15.6422955,0.0
376,-34.930792230002,-57.989597879999,-34.930792230002,-57.989597879999,0.0
377,-34.9324563704,-57.9377458245,-34.9324563704,-57.9377458245,0.0
378,-35.3953061,-62.4282893,-35.3953061,-62.4282893,0.0
379,15.12283076,104.30435549,15.12283076,104.30435549,0.0
380,6.9068484,158.3219347,6.9068484,158.3219347,0.0
381,-16.278387069305,-39.022625123354,-16.278387069305,-39.022625123354,0.0
382,-6.169849,106.767166,-6.169849,106.767166,0.0
383,-21.2531397,-159.7304165,-21.2531397,-159.7304165,0.0
384,15.12266207,104.30443629,15.12266207,104.30443629,0.0
385,15.1498291,15.662588105758,15.1498291,15.662588105758,0.0
386,34.615351300667,10.007456116878,34.615351300667,10.007456116878,0.0
387,-6.172194,106.78049,-6.172194,106.78049,0.0
388,15.122746646667,104.30417212333,15.122746646667,104.30417212333,0.0
389,-13.6845304,50.021225099999,-13.6845304,50.021225099999,0.0
390,-5.4049710534412,-16.174387128948,-5.4049710534412,-16.174387128948,0.0
391,5.0106369237778,-52.4768394325,5.0106369237778,-52.4768394325,0.0
392,26.7001444,78.4357722,26.7001444,78.4357722,0.0
393,15.118850533446,15.147771337162,15.118850533446,15.147771337162,0.0
394,9.5837228824338,138.12076540134,9.5837228824338,138.12076540134,0.0
395,-6.7022016882509,155.71314000381,-6.7022016882509,155.71314000381,0.0
396,-34.935583387028,-57.967613634045,-34.935583387028,-57.967613634045,0.0
